product,effective_date,maintenance,margin_short,prev_maintenance,direction,source_file,capture_ts
CL,2025-09-08,6240.0,5452.0,6232.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-09,6239.0,5450.0,6240.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-10,6244.0,5451.0,6239.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-11,6246.0,5458.0,6244.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-12,6245.0,5459.0,6246.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-15,6254.0,5468.0,6245.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-16,6270.0,5451.0,6254.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-17,6256.0,5435.0,6270.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-18,6256.0,5417.0,6256.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2025-09-19,6265.0,5422.0,6256.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-22,6264.0,5429.0,6265.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-23,6225.0,5413.0,6264.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-24,6233.0,5419.0,6225.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-25,6235.0,5425.0,6233.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-26,6234.0,5422.0,6235.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-29,6240.0,5424.0,6234.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-30,6244.0,5430.0,6240.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-01,6247.0,5440.0,6244.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-02,6252.0,5450.0,6247.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-03,6255.0,5473.0,6252.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-06,6252.0,5455.0,6255.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-07,6253.0,5463.0,6252.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-08,6246.0,5476.0,6253.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-09,6253.0,5480.0,6246.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-10,6259.0,5468.0,6253.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-13,6252.0,5483.0,6259.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-14,6243.0,5465.0,6252.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-15,6244.0,5457.0,6243.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-16,6243.0,5446.0,6244.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-17,6248.0,5425.0,6243.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-20,6251.0,5454.0,6248.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-21,6242.0,5460.0,6251.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-22,6187.0,5456.0,6242.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-23,6187.0,5494.0,6187.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2025-10-24,5598.0,4954.0,6187.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-27,5597.0,4950.0,5598.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-28,5594.0,4942.0,5597.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-10-29,5596.0,4939.0,5594.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-30,5613.0,4953.0,5596.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-10-31,5602.0,4944.0,5613.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-03,5612.0,4956.0,5602.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-04,5607.0,4951.0,5612.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-05,5608.0,4955.0,5607.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-06,5616.0,4969.0,5608.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-07,5609.0,4966.0,5616.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-10,5241.0,4600.0,5609.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-11,5253.0,4623.0,5241.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-12,5225.0,4585.0,5253.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-13,5215.0,4580.0,5225.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-14,5233.0,4586.0,5215.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-17,5239.0,4601.0,5233.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-18,5260.0,4624.0,5239.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-19,5227.0,4619.0,5260.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-20,5237.0,4631.0,5227.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-21,5204.0,4576.0,5237.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-11-24,5208.0,4572.0,5204.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-25,5215.0,4582.0,5208.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-26,5222.0,4589.0,5215.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-11-28,5212.0,4592.0,5222.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-01,5222.0,4598.0,5212.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-02,5216.0,4599.0,5222.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-03,5214.0,4612.0,5216.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-04,5224.0,4614.0,5214.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-05,5232.0,4614.0,5224.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-08,5227.0,4619.0,5232.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-09,4252.0,3728.0,5227.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-10,4260.0,3737.0,4252.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-11,4260.0,3745.0,4260.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2025-12-12,4246.0,3740.0,4260.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-15,4244.0,3769.0,4246.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-16,4224.0,3764.0,4244.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-17,4222.0,3779.0,4224.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-18,4224.0,3808.0,4222.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-19,4248.0,3757.0,4224.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-22,4219.0,3711.0,4248.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-23,4211.0,3707.0,4219.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-24,4209.0,3716.0,4211.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-26,4225.0,3732.0,4209.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-29,4229.0,3735.0,4225.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-12-30,4221.0,3730.0,4229.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-12-31,4216.0,3736.0,4221.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-02,4213.0,3738.0,4216.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-05,4208.0,3735.0,4213.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-06,4210.0,3750.0,4208.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-07,4212.0,3753.0,4210.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-08,4239.0,3765.0,4212.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-09,4228.0,3756.0,4239.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-12,4235.0,3761.0,4228.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-13,4256.0,3764.0,4235.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-14,4314.0,3782.0,4256.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-15,4283.0,3771.0,4314.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-16,4322.0,3766.0,4283.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-20,4337.0,3779.0,4322.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-21,4206.0,3703.0,4337.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-22,4206.0,3682.0,4206.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2026-01-23,4225.0,3688.0,4206.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-26,4210.0,3710.0,4225.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-01-27,4235.0,3760.0,4210.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-28,4262.0,3717.0,4235.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-29,4341.0,3819.0,4262.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-01-30,4315.0,3840.0,4341.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-02,4250.0,3707.0,4315.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-03,4275.0,3739.0,4250.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-04,4409.0,3862.0,4275.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-05,4296.0,3802.0,4409.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-06,4304.0,3792.0,4296.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-09,4353.0,3819.0,4304.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-10,4320.0,3792.0,4353.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-11,4353.0,3830.0,4320.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-12,4279.0,3769.0,4353.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-13,4291.0,3776.0,4279.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-17,4299.0,3783.0,4291.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-18,4487.0,3964.0,4299.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-19,4618.0,4018.0,4487.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-02-20,4599.0,4003.0,4618.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-23,4494.0,3859.0,4599.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-24,4434.0,3845.0,4494.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-25,4408.0,3848.0,4434.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-26,4367.0,3812.0,4408.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-02-27,4508.0,3914.0,4367.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-02,6490.0,5679.0,4508.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-03,6524.0,5748.0,6490.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-04,6513.0,5766.0,6524.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-03-05,6567.0,5952.0,6513.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-06,6773.0,6351.0,6567.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-09,8920.0,8584.0,6773.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-10,8798.0,8681.0,8920.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-03-11,8835.0,8638.0,8798.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-12,8937.0,8656.0,8835.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-13,10924.0,10644.0,8937.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-16,10951.0,10682.0,10924.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-17,10955.0,10711.0,10951.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-18,10832.0,10754.0,10955.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-03-19,10776.0,11030.0,10832.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-03-20,10838.0,11047.0,10776.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-23,10694.0,10547.0,10838.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-03-24,10717.0,10491.0,10694.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-25,10739.0,10501.0,10717.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-26,10796.0,10501.0,10739.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-27,10958.0,10687.0,10796.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-30,11123.0,10864.0,10958.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-03-31,11149.0,10916.0,11123.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-01,11047.0,10833.0,11149.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-02,12154.0,11769.0,11047.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-06,12173.0,11842.0,12154.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-07,12128.0,11936.0,12173.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-08,10992.0,11342.0,12128.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-09,11219.0,11628.0,10992.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-10,11097.0,11536.0,11219.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-13,11322.0,11752.0,11097.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-14,10842.0,11192.0,11322.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-15,10687.0,10903.0,10842.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-16,11079.0,11570.0,10687.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-17,10631.0,10936.0,11079.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-20,11245.0,11595.0,10631.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-21,11392.0,11794.0,11245.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-22,11177.0,11140.0,11392.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-23,11444.0,11347.0,11177.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-24,11376.0,11232.0,11444.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-04-27,11415.0,11381.0,11376.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-28,11808.0,11778.0,11415.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-29,12151.0,12439.0,11808.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-04-30,12116.0,12349.0,12151.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-01,11896.0,12151.0,12116.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-04,12361.0,12535.0,11896.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-05,12002.0,12275.0,12361.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-06,11804.0,11918.0,12002.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-07,11753.0,11908.0,11804.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-08,11778.0,11974.0,11753.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-11,11735.0,12173.0,11778.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-12,12046.0,12498.0,11735.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-13,11977.0,12478.0,12046.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-14,12013.0,12493.0,11977.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-15,12450.0,12933.0,12013.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-18,12703.0,13334.0,12450.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-19,12861.0,13385.0,12703.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-20,11722.0,11644.0,12861.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-21,11634.0,11511.0,11722.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-22,11398.0,11320.0,11634.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-26,11241.0,11265.0,11398.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-27,10862.0,11064.0,11241.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-05-28,10978.0,11148.0,10862.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-05-29,10873.0,11001.0,10978.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-01,11298.0,11489.0,10873.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-02,11366.0,11485.0,11298.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-03,11525.0,11741.0,11366.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-04,11397.0,11467.0,11525.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-05,11210.0,11371.0,11397.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-08,11240.0,11594.0,11210.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-09,11072.0,11221.0,11240.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-10,11212.0,11562.0,11072.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-11,11087.0,11224.0,11212.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-12,10897.0,11249.0,11087.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-15,10651.0,10744.0,10897.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-16,10392.0,10617.0,10651.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-17,10432.0,10563.0,10392.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-18,10513.0,10731.0,10432.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-22,10431.0,10574.0,10513.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-23,9980.0,9750.0,10431.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-24,9881.0,9612.0,9980.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-25,9809.0,9703.0,9881.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-26,7707.0,6496.0,9809.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2026-06-29,7819.0,6637.0,7707.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2026-06-30,7775.0,6539.0,7819.0,decrease,CL-2023-to-present.pdf,20260823084623
GC,2020-06-24,8200.0,,,series_start,GC-2020-to-present.pdf,20250910111656
GC,2020-08-07,8700.0,,8200.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2020-08-12,9300.0,,8700.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2020-10-02,10500.0,,9300.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2020-10-16,11500.0,,10500.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2020-12-04,10000.0,,11500.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2021-02-02,11000.0,,10000.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2021-03-05,10000.0,,11000.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2021-05-07,9000.0,,10000.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2021-08-20,8250.0,,9000.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2021-09-29,7500.0,,8250.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2022-01-05,6500.0,,7500.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2022-01-21,6000.0,,6500.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2022-02-25,6600.0,,6000.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2022-03-08,7200.0,,6600.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2022-07-08,6500.0,,7200.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2022-09-16,5700.0,,6500.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2022-12-05,6300.0,,5700.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2023-01-06,6900.0,,6300.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2023-02-10,7400.0,,6900.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2023-03-14,8000.0,,7400.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2023-04-06,8300.0,,8000.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2023-09-08,7800.0,,8300.0,decrease,GC-2020-to-present.pdf,20250910111656
GC,2023-12-15,8300.0,,7800.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-03-08,8800.0,,8300.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-04-05,9400.0,,8800.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-04-19,10000.0,,9400.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-08-23,10500.0,,10000.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-09-27,11000.0,,10500.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2024-11-01,11500.0,,11000.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2025-02-07,12500.0,,11500.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2025-03-21,13500.0,,12500.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2025-03-28,14000.0,,13500.0,increase,GC-2020-to-present.pdf,20250910111656
GC,2025-04-04,15000.0,,14000.0,increase,GC-2020-to-present.pdf,20250910111656
HG,2020-06-24,2900.0,,,series_start,HG-2020-to-present.pdf,20250910115445
HG,2020-08-14,3200.0,,2900.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2020-10-02,3600.0,,3200.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2020-10-16,4200.0,,3600.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-02-02,4600.0,,4200.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-02-19,5000.0,,4600.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-03-05,5500.0,,5000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-04-09,6100.0,,5500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-05-14,6600.0,,6100.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-07-09,6000.0,,6600.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2021-08-06,6600.0,,6000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2021-10-06,6000.0,,6600.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2021-12-17,5400.0,,6000.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2022-01-21,5000.0,,5400.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2022-02-17,5500.0,,5000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2022-03-08,6500.0,,5500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2022-04-20,5500.0,,6500.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2022-09-20,5000.0,,5500.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2022-11-10,5750.0,,5000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2023-03-17,6100.0,,5750.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2023-04-06,6500.0,,6100.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2023-06-23,5500.0,,6500.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2023-09-08,5000.0,,5500.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2023-10-20,4500.0,,5000.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2024-01-19,4000.0,,4500.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2024-04-25,4500.0,,4000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2024-05-16,5000.0,,4500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2024-05-20,5250.0,,5000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2024-05-22,5500.0,,5250.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2024-05-24,6100.0,,5500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2024-07-26,5500.0,,6100.0,decrease,HG-2020-to-present.pdf,20250910115445
HG,2024-09-27,6000.0,,5500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2025-02-14,6500.0,,6000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2025-03-07,7000.0,,6500.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2025-03-28,7500.0,,7000.0,increase,HG-2020-to-present.pdf,20250910115445
HG,2025-04-07,9000.0,,7500.0,increase,HG-2020-to-present.pdf,20250910115445
SI,2014-01-02,10000.0,,,series_start,SI_2014_to_present.pdf,20171129082402
SI,2014-04-04,9000.0,,10000.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2014-05-16,8250.0,,9000.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2014-07-14,7500.0,,8250.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2014-08-22,6500.0,,7500.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2014-10-10,5500.0,,6500.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2014-12-05,6500.0,,5500.0,increase,SI_2014_to_present.pdf,20171129082402
SI,2015-01-30,7200.0,,6500.0,increase,SI_2014_to_present.pdf,20171129082402
SI,2015-02-06,7700.0,,7200.0,increase,SI_2014_to_present.pdf,20171129082402
SI,2015-05-22,7000.0,,7700.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2015-08-21,6000.0,,7000.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2015-12-28,5200.0,,6000.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2016-04-08,4800.0,,5200.0,decrease,SI_2014_to_present.pdf,20171129082402
SI,2016-07-08,5250.0,,4800.0,increase,SI_2014_to_present.pdf,20171129082402
SI,2016-11-03,5800.0,,5250.0,increase,SI_2014_to_present.pdf,20171129082402
